series.name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Eswatini,SWZ,23117.94381,24535.41447,30521.44442,30494.67055,32438.96521,34006.53214,35592.66609,35395.82155,36197.36334,33918.30246,34089.99637,33445.4104,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Ethiopia,ETH,..,..,..,..,10847.91861,11456.70003,12315.54171,13197.12268,14154.25291,15086.12582,16052.25686,16722.93872,17625.71357,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Gabon,GAB,2910257.444,2422837.496,2133684.453,2097615.381,2075641.585,2254559.228,2331906.015,2540194.77,2454573.416,2455050.723,2436090.308,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,"Gambia, The",GMB,..,..,26511.25747,27258.46716,24173.01891,24719.16366,24645.54845,23528.00602,23745.03959,23619.11459,24033.02559,24886.60439,25619.01176,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Ghana,GHA,..,..,3531.714086,3671.21947,4025.891267,4202.889166,4547.91337,4520.333378,4608.01741,4632.009342,4857.536258,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Guinea,GIN,..,..,3671821.939,3807028.667,3899435.375,4052867.24,3978123.753,4101634.18,4225088.772,4579946.959,4950972.727,4823465.523,4943826.867,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Guinea-Bissau,GNB,..,228861.6922,232246.6355,238637.7461,253929.6816,242854.5885,238268.579,247449.1509,253551.8232,262979.198,264737.4228,266942.0471,273914.753,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Kenya,KEN,68690.59336,62993.62851,69929.30774,73592.99295,76303.80091,77333.04437,79260.39042,81150.15121,83778.20435,86400.4729,88050.04734,91731.59673,94144.65947,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Lesotho,LSO,..,..,11866.84662,12223.58874,12334.51368,12604.1521,12785.39111,12814.96352,12616.49401,13148.74398,12916.44347,12787.63587,12917.41861,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Liberia,LBR,..,316.6512528,262.9287272,267.0426042,286.6216223,290.1055131,307.5464561,301.8440549,297.8978795,285.704889,284.1635488,272.4892287,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Madagascar,MDG,891553.1122,792457.6222,786474.7541,766869.5657,758698.8881,748919.3975,743875.2015,753560.3536,748094.8398,754502.0197,771390.1964,785413.6662,798973.7984,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Malawi,MWI,..,..,68714.5754,70910.2882,72332.93614,70991.32482,72091.25678,74299.45589,73619.47218,75824.42396,74847.7138,75272.21549,76503.36623,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Mali,MLI,167021.6773,191403.3365,230835.182,237055.2109,237947.4686,228535.8705,228593.4671,239394.3377,247884.0907,253159.3277,257737.5123,263592.9022,268845.9047,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Mauritania,MRT,45355.94543,44504.89675,49014.48676,47669.5495,47512.57487,47933.99061,48586.34902,48830.08332,50549.64191,50242.44921,50738.98784,50843.81614,52056.9165,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Mauritius,MUS,101032.1091,151077.6948,206715.6393,212537.1543,218785.4497,236872.2116,252628.9798,261528.9164,271851.9947,281349.147,295528.3759,306470.5289,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Mozambique,MOZ,..,10690.1502,16806.10044,17296.87952,18391.01029,19356.34012,20163.54253,20889.95742,21503.73268,21631.16452,21585.22623,21918.57903,21671.49175,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Namibia,NAM,35613.3673,41096.01137,50122.62899,51230.46075,53471.1749,54400.68923,58663.254,60756.37847,62626.06246,60172.32425,58948.24214,57465.53083,55903.96524,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Niger,NER,..,234501.9118,249100.1351,259672.1963,255644.319,269551.6666,272601.9051,280604.6399,281204.6178,285935.6605,288801.8104,297834.7949,303492.2945,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Nigeria,NGA,218649.8154,192666.8541,311857.3405,326045.7671,334712.5917,341003.9592,354844.9982,373564.9767,376747.2866,362967.175,353901.8442,346679.9179,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Rwanda,RWA,303455.9254,279518.9071,465459.3925,486651.1871,511689.029,540220.3286,549389.9797,566359.0966,600053.2364,618888.3171,620784.7492,657057.0361,700755.6126,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Senegal,SEN,537703.5184,565889.8292,647833.49,653509.4983,640938.6156,654704.6634,654192.8136,676452.2727,697214.2406,717469.9893,747884.4055,775744.6322,794733.6663,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Seychelles,SYC,47664.83335,60927.53597,..,..,..,74418.78263,77455.38758,78402.49391,80515.35219,81949.60444,84260.19808,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Sierra Leone,SLE,..,..,1137126.429,1089617.529,1103838.999,1302616.664,1480851.264,1491760.983,1166953.9,1094599.059,1213005.754,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,South Africa,ZAF,42949.57975,42546.43352,51668.54629,52510.11945,53160.42947,53407.33753,53922.35745,54034.60869,53942.52404,53204.1303,53057.02206,52666.93777,52225.12617,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,South Sudan,SSD,..,..,..,..,1281.449547,1425.484574,1583.947683,1358.310278,1258.200647,..,..,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Sudan,SDN,295.5690716,404.6417542,570.3872954,559.704369,640.9259243,722.1842449,728.6764249,753.8827166,771.8095938,788.652887,788.3154396,726.9321008,717.9628071,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Tanzania,TZA,1076896.96,1119426.759,1542472.175,1580832.37,1651983.96,1682725.07,1741792.727,1802195.674,1851839.651,1913548.579,1982333.135,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Togo,TGO,248498.1325,236606.905,222635.7288,229646.2225,253833.9471,248894.708,258388.9419,267780.9917,282697.3593,284058.386,286598.2903,294224.1361,302504.0214,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Uganda,UGA,1131372.34,1563181.885,2282436.056,2334071.762,2476735.322,2476711.237,2480730.697,2518622.726,2568788.366,2587614.01,2574301.393,2619686.162,2697843.868,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Zambia,ZMB,..,..,..,6664.528497,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Zimbabwe,ZWE,..,..,736.6275971,889.2057038,979.7523964,1136.189459,1179.075335,1189.548006,1172.046854,1182.512597,1216.616103,1297.429657,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,0,0,37.92882794,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,0,0,20.02230528,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,0,0,7.247499676,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,0,0,14.99183736,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,0,0,10.67728053,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,0,0,79.47408738,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,0,0,20.72789437,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,0,0,18.30014407,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,0,0,25.28428094,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,0,0,8.210997616,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,0,0,8.670195354,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,0,0,36.73417989,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,0,0,28.0134549,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,0,0,8.057036039,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,0,0,26.07652982,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,0,0,39.18579743,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,0,0,26.80841976,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,0,0,27.73501742,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,0,0,7.996273478,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,0,0,16.87249989,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,0,0,25.07541854,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,0,0,23.29863477,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,0,0,18.86359542,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,0,0,17.92469619,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,0,0,18.59430511,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,0,0,18.00592619,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,0,0,76.78776216,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,0,0,9.149805107,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,0,0,67.99155933,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,0,0,24.11786632,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,0,0,4.9380366,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,0,0,23.19847911,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,0,0,51.73430631,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,0,0,34.88326605,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,0,0,20.72033701,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,0,0,38.54203153,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,0,0,24.58853735,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,0,0,54.05974125,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,0,0,19.48161823,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,0,0,18.21533626,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,0,0,20.11779694,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,0,0,37.26030357,..,..
Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,0,0,18.44311688,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Angola,AGO,3.250651866,23.10316788,6.336912883,3.906220712,3.873357555,5.13381659,5.348069463,6.323100263,7.119866223,10.42351486,9.102116443,9.21003364,11.02007732,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Benin,BEN,1.931199413,2.152070245,0.493234222,0.46221381,0.470247482,0.530949315,0.677517163,0.60411429,0.692155475,0.841773302,0.828444839,1.640617199,3.607853104,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Botswana,BWA,2.857304852,1.263712341,0.46566322,0.654870204,0.528794638,0.41672949,1.36019481,0.410503525,1.775325566,1.173019717,1.093579615,1.072425781,1.161053083,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Burkina Faso,BFA,1.108624965,..,..,..,..,..,..,..,1.003267243,1.019305133,0.996874427,0.915663282,1.024961947,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Burundi,BDI,3.795054878,2.558688464,1.125938676,0.216432258,0.461078217,0.902372862,1.31799542,1.120673875,0.867991788,1.129003439,1.106998551,0.963172967,1.337067356,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Cabo Verde,CPV,1.85699318,3.077463133,1.973028375,2.200769892,2.108274704,2.131463323,2.191253487,2.454654919,2.722497576,2.725742023,2.967275928,2.914866116,3.168321228,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Cameroon,CMR,4.837605325,5.897101555,1.553001882,0.784146961,1.141336742,0.828198885,0.863897969,1.529348287,1.669178989,2.890230398,2.098530897,2.799018149,3.080691578,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Central African Republic,CAF,2.05304127,1.623692368,1.528328593,0.156044129,0.061478308,0.184030326,0.392562675,0.629438913,1.023291642,1.366711991,1.623808521,1.112154626,1.262615847,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Chad,TCD,0.687034537,1.826651065,0.876098108,0.709269736,0.698391436,0.691475959,0.971389111,4.4189383,0.971333633,1.257260672,1.273185153,1.598017096,1.409020153,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Comoros,COM,0.258629324,0.928686409,1.317771575,0.473886512,0.385508242,1.214269564,0.052949983,0.06796633,0.770562854,0.630709884,0.374148102,0.518746692,0.395077326,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,"Congo, Dem. Rep.",COD,..,0.159071844,3.496241899,1.328536283,1.040566851,1.007050933,1.342471177,1.249768557,1.12949286,1.331579776,1.071595009,0.826251039,2.788865148,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,"Congo, Rep.",COG,22.35420913,1.979541266,2.560213599,1.565837245,1.274812354,1.619322227,3.988370045,3.92298949,4.518886283,3.554535701,4.049548653,3.771145555,5.157649706,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Cote d'Ivoire,CIV,13.70264088,10.52445996,4.854112555,3.1314426,2.992766081,2.778102564,3.528038379,2.934630503,1.806129685,3.341957413,4.49273942,2.963332867,5.269610812,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Eritrea,ERI,..,0.648014311,1.181058221,1.724272418,1.085036773,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Eswatini,SWZ,3.766148809,1.732818167,1.570691106,1.286392834,1.055204093,0.935211969,0.832614495,0.810064566,0.833511355,1.12182679,1.120370497,1.070921697,1.569388928,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Ethiopia,ETH,1.950412012,1.693365137,0.295734862,0.601299424,1.07877549,0.991433258,1.378825118,1.368971943,1.631346344,1.68566947,1.840800648,1.975423166,2.325839308,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Gabon,GAB,3.295719736,8.216338431,3.965929065,3.627783354,2.671845414,2.739426393,7.323173947,3.028407532,3.57419936,2.875935785,4.46261406,4.446562439,4.244233512,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,"Gambia, The",GMB,12.94023785,2.902297671,1.37220628,1.592712623,1.986213541,1.905257081,2.196630699,4.134118869,3.11433299,2.942915793,3.024798504,2.971031529,2.747477591,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Ghana,GHA,6.371043588,9.669044395,0.998999528,1.007865394,0.924424881,1.28702008,1.160989711,1.53437903,2.109598869,2.858470461,3.448363076,4.137350554,2.901259286,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Guinea,GIN,6.718191397,5.774484867,2.200653943,1.561815496,3.012926568,2.367012052,1.149336867,1.012278259,1.270406816,0.978029531,0.939548238,0.923164144,0.81065018,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Guinea-Bissau,GNB,3.611198455,1.462655225,1.423680374,2.645391513,0.62121398,0.733244223,0.197603454,0.566680086,0.607657425,0.634818656,0.883012158,0.984475637,1.174466878,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Kenya,KEN,9.637027563,4.714499483,1.051910974,1.008576074,1.053083307,1.105533956,1.018130352,2.234263805,1.431918741,1.645213437,2.001947125,3.209091845,4.779568328,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Lesotho,LSO,2.432726665,5.461018867,1.645175237,1.163274498,1.234865811,1.28776725,1.449482143,1.470467064,1.992829533,2.374955381,2.053697452,2.4222247,2.844434678,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Liberia,LBR,..,0.240327259,1.690406905,0.337771227,0.14110224,0.187362619,0.2324009,0.622003533,1.568543562,0.402969261,0.505548794,1.252246838,1.50402457,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Madagascar,MDG,5.906794897,2.600457289,0.525135848,0.630056676,0.441605826,0.64232669,0.610828059,0.814719196,1.28432808,1.076061353,1.02932822,0.889469138,0.835214651,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Malawi,MWI,7.218578693,3.723346625,0.628608962,0.305328207,0.288321265,0.483033016,0.82266183,1.149807003,1.144584097,1.395745834,1.158210098,1.249568571,1.365441105,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Mali,MLI,2.544212013,3.20579464,0.704249319,0.599485992,0.545531652,0.503045255,0.823037272,0.711264792,0.830663427,0.876229885,0.970821652,1.259115504,1.325246773,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Mauritania,MRT,10.06289193,4.653421475,1.639461479,2.04960634,1.908185426,2.30937572,2.434064983,3.831865638,4.047462466,4.13690109,4.817652784,5.523629976,5.097702745,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Mozambique,MOZ,..,2.088235881,4.385002284,6.246469692,4.735367716,2.9329982,3.108464875,4.356388722,4.102166333,4.663624079,4.06334786,4.495259622,6.65742376,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Niger,NER,2.791080592,1.195578461,0.517628847,0.331290152,0.379484533,0.446577629,0.744571329,1.072827932,0.9266921,1.10031142,1.204046997,0.984321257,1.220100373,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Nigeria,NGA,6.521338636,2.930166377,0.273035344,0.365540558,0.135508137,0.3057949,0.101269045,0.82734175,0.332737224,0.629464673,0.968832973,1.413441223,1.18317072,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Rwanda,RWA,0.827296895,2.117272808,0.698205194,0.850949152,0.67795865,1.123680874,1.416618355,2.092267512,2.203332436,2.616660764,2.698271546,2.785413294,1.729885473,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Sao Tome and Principe,STP,..,..,1.120289937,0.83380664,0.711816689,4.580828072,1.952622945,3.894139696,0.872736368,0.753808439,1.028611593,1.093566106,2.088746287,..
Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,Senegal,SEN,4.604219486,3.868652713,1.2277838,1.894972313,2.050828069,1.844605642,2.142757562,1.854909207,2.170892584,2.146504853,3.232005192,3.627777988,4.119290806,..
