Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Guinea,GIN,..,..,6389679045.40066,6776357857.33359,7096306218.53256,7539420900.0179,7567657857.76269,7987541266.41191,8435380325.13204,9388887626.04214,10434040456.2174,10457438419.8785,11026553652.7621,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Guinea-Bissau,GNB,..,639690423.977292,801872127.780375,845414290.79081,923451935.461669,906902447.580369,913769398.381427,974414860.138555,1024853915.26611,1090637663.95182,1126084859.88775,1164134294.35511,1224249852.98522,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Kenya,KEN,20996557007.4619,25942846016.8015,36851389510.3517,39852460837.1238,42448620587.761,44182114584.8388,46484664914.2773,48826808748.3755,51679987386.3174,54603736485.9301,56973295800.5095,60740073137.5401,63770348402.014,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Lesotho,LSO,..,..,2903889339.90356,2999377701.57655,3039041663.3626,3122839033.18734,3189012092.63483,3219894895.85454,3194203126.05165,3354792380.97834,3321586842.64749,3314752679.42163,3375611871.12799,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Liberia,LBR,..,1578506484.41444,1727441456.98163,1818599900,2015182197.18651,2099695651.89568,2286572755.29465,2302901967.9986,2331563171.56728,2293411490.14999,2338447884.32161,2298051925.30781,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Madagascar,MDG,6269284741.71224,7575019218.26839,9807637439.89199,9833984439.62774,10001662511.3889,10146384112.2949,10355227220.62,10777247829.6899,10991255608.1844,11387429185.4609,11958535104.2283,12505363046.9435,13063702821.6587,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Malawi,MWI,..,..,6451136027.65178,6851157459.09771,7191688646.27092,7262985977.10222,7587865298.05863,8042597509.7644,8191955623.90318,8669079244.20818,8788674103.926,9075137645.59463,9470350895.15893,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Mali,MLI,4062599263.40061,6031169172.7582,9689045507.58665,10269427724.4099,10626746656.2748,10512268422.0046,10824429929.9328,11669653973.0694,12443530325.485,13092133737.7654,13734698307.3702,14475661078.9801,15213262117.3757,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Mauritania,MRT,3079950507.70868,3907368785.70984,5551947632.54794,5559975526.83277,5707325340.41392,5930599716.13059,6191235489.38888,6407132620.29714,6827488292.91244,6982607201.21801,7253228676.00005,7473137674.39603,7864090675.1267,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Mauritius,MUS,3990043281.98639,6688351814.19121,9618418748.98049,9912845467.18468,10220623524.0779,11096281360.5959,11860518983.4801,12300608015.8702,12803082333.095,13259467338.6886,13940274913.6834,14464311464.3168,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Mozambique,MOZ,..,4999264190.22699,10159177979.6916,10746701973.7869,11744994114.2819,12706533720.637,13608067998.5921,14498438095.1593,15353562470.7983,15894565811.0303,16327611021.6349,17069917730.8639,17375342603.4494,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Namibia,NAM,5094042780.20735,7361943314.90644,10412313982.7752,10835913878.0132,11511762403.2033,11918684904.5905,13079351201.5292,13788137837.4002,14471723063.5806,14163816450.1002,14137903882.0021,14044174723.0813,13920777608.6838,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Niger,NER,..,4815911139.99325,7152494303.33022,7748255934.60421,7929567028.45333,8693349993.59921,9142037127.88789,9784664726.60026,10193681112.7168,10773108313.3499,11306959894.7752,12114286101.8568,12821704197.7707,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Nigeria,NGA,138512718844.71,156755543594.602,320212931521.455,343845536572.676,362565751033.223,379417368365.914,405529175265.773,438453559668.414,454051564481.54,449091010919.316,449443217959.664,451807999983.02,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Rwanda,RWA,2763883256.60799,2771080084.93296,5689928313.31562,6105004896.8422,6581504725.1842,7121529544.6777,7422181451.60913,7843993935.05867,8524676646.70777,9024066853.7657,9293835408.95707,10100428366.9602,11056768050.9552,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Sao Tome and Principe,STP,..,..,..,198044441.200956,..,..,..,..,..,..,..,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Senegal,SEN,7854594898.68604,10761096266.3826,15509739023.6174,16080764987.996,16213873263.5476,17029964392.4589,17499685064.5753,18610196967.7035,19727718052.0208,20878849244.1899,22382077791.4828,23870772736.2004,25136876480.2343,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Seychelles,SYC,..,..,..,917765248.231608,..,..,..,..,..,..,..,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Sierra Leone,SLE,..,..,2659523989.36667,2606465306.93455,2701234616.1528,3260201599.13203,3789882424.90548,3902994326.64494,3120520645.00652,2991083102.61433,3386818946.93095,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,South Africa,ZAF,215889015030.34,261325454102.588,356235891606.535,367345427102.114,377610852549.835,385418237960.943,395433897777.374,402580419269.012,408086232605.527,408439466717.893,413084560623.425,415652660526.648,417720256717.981,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Sudan,SDN,17695406157.884,31627402978.192,57170324815.2007,57572862375.0961,60258148681.8188,61032605035.0362,63076428923.7094,66851606937.7151,70108815053.7375,73378062799.2429,75124688607.366,70952217919.6941,71772808600.7935,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Tanzania,TZA,12185998082.9239,16825253152.6039,29795086966.976,31436649841.4438,33832682825.714,35500994881.6421,37861789660.859,40366535117.6699,42740502298.7974,45507569315.4816,48574278169.2586,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Togo,TGO,2166175837.84392,2690999975.30151,3214146566.23135,3405968905.66443,3866868266.77981,3893868325.38911,4150366183.82364,4414574870.94608,4781376427.78361,4926943209.51796,5095784800.7661,5360906184.94201,5646800512.51509,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Uganda,UGA,6778100833.9472,12762533132.6719,24749975591.6905,26129414049.7032,28623197344.3854,29548246843.926,30569129063.5638,32094122194.116,33897996618.2816,35416727728.4749,36580853287.5179,38637185734.8065,41230197650.658,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Zambia,ZMB,..,..,..,18902559483.8548,..,..,..,..,..,..,..,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,Zimbabwe,ZWE,..,..,8674786730.97832,10614338700,11876254531.4338,14008390573.5637,14797871594.1083,15193583093.9317,15221205627.0562,15596974869.6018,16282801176.4273,17611093869.842,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Angola,AGO,..,1722.59069307548,3266.86511402912,3241.6439618359,3229.37878777761,3414.61941548337,3506.90381004036,3612.64824775651,3588.16399485717,3371.00238018326,3217.45762154241,2982.52033236599,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Benin,BEN,817.402939662797,946.422951320358,1040.36504823109,1030.71442006753,1036.1309481952,1051.27764465628,1096.32568165579,1135.09330820093,1119.67891232302,1124.80770003159,1153.71739686501,1198.86432785702,1246.96279049323,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Botswana,BWA,4017.87247684583,4885.65700091306,5892.20018047106,6113.06681861448,6569.2416359397,6835.85586805444,7305.28978568799,7621.47786561939,7358.24161277459,7080.01380340986,7242.32345501008,7391.55469564292,7448.8785186452,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Burundi,BDI,..,232.754156899205,228.008457567496,232.990034895921,234.177219579907,238.176597139583,243.059723167033,244.73507135494,228.320366960721,219.919848433812,213.797273946736,211.314957280667,208.678619628378,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Cabo Verde,CPV,..,..,3284.52330019312,3229.74566731602,3334.11628052408,3316.43236899134,3326.58404093544,3253.00161533209,3287.94741274433,3405.77804923798,3494.33612896868,3651.81167621587,3824.01697266132,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Cameroon,CMR,1292.17152115521,1078.98576006405,1273.06965105282,1273.52461094824,1289.80320411326,1305.29127895854,1333.46908727379,1389.90881490679,1421.33728228943,1443.91863885724,1453.39515187759,1469.66225403805,1492.37126173235,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Central African Republic,CAF,..,..,470.77127395128,490.619677440826,507.149477859689,530.759380650843,337.955202824636,337.354111055907,350.320953925703,363.712706182519,386.360049819199,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Chad,TCD,..,..,778.204802166287,862.808067507441,841.603808309278,887.094417225026,885.599387458518,919.012109009303,932.245737166298,856.064335875337,809.486254788797,802.699928094083,803.859943309665,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Comoros,COM,1397.90427842705,1297.27293502704,1297.44031413446,1315.26443590873,1336.70274000843,1345.30977100626,1374.9210733357,1372.26834319343,1359.30941325999,1374.27553509561,1395.08303448669,1411.47080412235,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,"Congo, Dem. Rep.",COD,..,285.150046844381,309.596201871905,319.914909020736,326.711980211412,335.481369920019,337.440138598743,359.188712135828,377.746626781442,400.527411304999,397.015083397147,407.202105732348,409.605234872924,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,"Congo, Rep.",COG,3117.95320219567,1859.80892952946,2122.61899655271,2113.61227069817,2074.67473579843,2474.47913963793,2665.17235145381,3100.2141369776,3981.85196294195,3529.73386811867,3229.00047691696,3061.2318397728,2973.77013518842,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Cote d'Ivoire,CIV,..,..,1172.87219507398,1168.63818954737,1090.76770726385,1184.89167921114,1244.82420906288,1344.18532894262,1432.11868936906,1495.20943284041,1552.98835187085,1612.34706664718,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Equatorial Guinea,GNQ,..,..,13834.9204976039,10150.5502927674,10471.4566539189,11212.9282622032,10866.2989281247,10645.0267877362,10963.9927629127,9986.49912952781,8537.20451414035,7659.23778886785,7169.43703989424,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Eritrea,ERI,..,628.91231055637,492.460214934033,495.164692911456,531.03834099272,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Eswatini,SWZ,2999.12896845774,3183.01977422595,3959.5973103466,3956.12389187342,4208.36044449056,4411.72348669861,4617.49525946251,4591.95829249518,4695.9436300618,4400.27730437981,4422.55143944738,4338.92823833401,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Ethiopia,ETH,..,..,..,340.319342534697,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Gabon,GAB,10664.7820365337,8878.60758087733,7818.99198638586,7686.81508985207,7606.29102860194,8261.94356271269,8545.38468350476,9308.66910423135,8994.90542696223,8996.65454140337,8927.17316716963,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,"Gambia, The",GMB,..,..,820.825628843258,843.96028626076,748.430490946048,765.339896701295,763.060666853984,728.459989264583,735.179652205275,731.280838250879,744.096101934691,770.524095923831,793.200452996531,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Ghana,GHA,..,..,1229.23334918764,1277.7889985094,1401.23455209785,1462.83968632558,1582.92734009982,1573.32796567944,1603.84689590516,1612.19742550671,1690.69336265661,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Guinea,GIN,..,..,641.246316828389,664.858795347881,680.996686093418,707.791999065896,694.738810074048,716.308648687188,737.868736238913,799.841105479181,864.636978278458,842.369143426045,863.38902662764,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Guinea-Bissau,GNB,..,532.498036692962,540.373866115767,555.244217808372,590.824334311802,565.055647195614,554.385267820144,575.745926522938,589.945161970863,611.880063055143,615.970967246461,621.100519900994,637.32408342724,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Kenya,KEN,885.012838687755,811.612875373231,900.972493096432,948.175585782247,983.101763180505,996.362584312727,1021.19460164495,1045.5423686013,1079.40232898481,1113.18776047637,1134.44095517687,1181.87421086136,1212.96422475079,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Lesotho,LSO,..,..,1459.1448200664,1503.00975083274,1516.64905669245,1549.8037375805,1572.08884542606,1575.72506314339,1551.3212959225,1616.76663335504,1588.20301434987,1572.36486112902,1588.32291792282,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Liberia,LBR,..,554.162144128061,460.143915247975,467.343491574659,501.608161506338,507.705217450394,538.228104309747,528.248497936945,521.342411183522,500.003813158573,497.306358671167,476.875470729121,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Madagascar,MDG,540.519278583282,480.440947790465,476.813731960005,464.9277521567,459.974139557374,454.045156598475,450.987026736738,456.858815376686,453.545254444254,457.429716484639,467.668461605749,476.170429374211,484.391490729022,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Malawi,MWI,..,..,456.615603923639,471.206347122448,480.659992805221,471.744844010003,479.05400798854,493.727724034221,489.209160557034,503.861297779316,497.37095571463,500.191814207857,508.372940765094,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Mali,MLI,480.78592802087,550.970582025324,664.478461444804,682.383337304263,684.951775800909,657.859700232442,658.025496741665,689.116710014953,713.555177173822,728.740390099529,741.919079043488,758.774310672836,773.895519717907,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Mauritania,MRT,1513.9757483283,1485.56785032343,1636.0973972038,1591.20356100125,1585.96376761882,1600.03057182779,1621.80621354975,1629.94203364758,1687.34068298736,1677.08662910355,1693.66102628934,1697.16018176199,1737.65331898711,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Mauritius,MUS,3768.54693583282,5635.27168803335,7710.59414923053,7927.73949710867,8160.80396108437,8835.44899966394,9423.1841369147,9755.1561111606,10140.2119689808,10494.4603791997,11023.3525305239,11431.5001737266,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Mozambique,MOZ,..,282.254109912885,443.734730847938,456.692866095013,485.581412995979,511.069203917337,532.381925731455,551.561598973546,567.767226361357,571.131833872679,569.918916269415,578.720495058405,572.196601606131,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Namibia,NAM,3555.04571496879,4102.34162644244,5003.40885765759,5113.99633862758,5337.67193653792,5430.45917256115,5855.96267826389,6064.90537971269,6251.5435039987,6006.6031295046,5884.41114990789,5736.40193651448,5580.52122391144,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Niger,NER,..,424.999948373666,451.457063658445,470.617357213938,463.317426895609,488.522432470616,494.050537451407,508.554307878063,509.641678930238,518.21599232001,523.410464079074,539.781409369961,550.034788627062,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Nigeria,NGA,1454.77528248364,1281.89898825235,2074.92674901375,2169.32871437713,2226.99298496189,2268.85227447688,2360.94291445098,2485.49532749614,2506.66866236042,2414.9833995973,2354.66768824304,2306.61697359762,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Rwanda,RWA,379.191658831628,349.280502320797,581.627526080611,608.108313201747,639.395034045266,675.047100459151,686.505288986885,707.709513626051,749.812948367353,773.348839082562,775.718577683621,821.043606781025,875.648359338971,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Sao Tome and Principe,STP,..,..,..,1097.98382889132,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Senegal,SEN,1043.61872279274,1098.32500722948,1257.36792904024,1268.38438768786,1243.9857959824,1270.70406124425,1269.71062154363,1312.91359022641,1353.21010622733,1392.52411068228,1451.55488352501,1505.62827740763,1542.48373933193,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Seychelles,SYC,..,..,..,10223.518416304,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Sierra Leone,SLE,..,..,423.981630556416,406.267768225954,411.570293963469,485.685252681797,552.140656718912,556.208384300641,435.102909070929,408.12514925481,452.27350655043,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Africa,ZAF,5866.46817929448,5811.40257587929,7057.38879044432,7172.33897546357,7261.16459559888,7294.8896825244,7365.23607408707,7380.56843204136,7367.99062132974,7267.13367636013,7247.0402141805,7193.75873602371,7133.41184290419,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Sudan,SDN,690.142712850474,944.823341860703,1331.83297346715,1306.88874033644,1496.53803019193,1686.27316561621,1701.43216271094,1760.28790976471,1802.14649669852,1841.4749554612,1840.68702852774,1697.35923129169,1676.41626640792,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Tanzania,TZA,497.285763718542,516.925027569552,712.277480382867,729.991319084504,762.847454776609,777.042978216815,804.319037097154,832.211701774499,855.136126483699,883.631862206369,915.394957084603,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Togo,TGO,573.926012964461,546.462286243388,514.194754177857,530.386041666741,586.249497119639,574.841935323682,596.769616469682,618.461295367045,652.911821345875,656.055219729495,661.921328674328,679.533820352756,698.656867619591,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Uganda,UGA,390.569766658907,539.63806828432,787.937345188161,805.762905122055,855.012892446445,855.004577770102,856.392166720572,869.473166235572,886.79123353441,893.290178920079,888.694427982334,904.362053893243,931.343478114074,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Zambia,ZMB,..,..,..,1389.28279526529,..,..,..,..,..,..,..,..,..,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,Zimbabwe,ZWE,..,..,692.488935150016,835.924574823376,921.045717464483,1068.10908511426,1108.42524305032,1118.2703924477,1101.81790817952,1111.65654480038,1143.7165711985,1219.68778415831,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Angola,AGO,..,26862.6880280684,50944.64909204,50551.3415316319,50360.074072878,53248.7818850044,54687.8973468542,56336.9134784816,55955.0973860811,52568.6024223578,50174.171193689,46510.4760798842,..,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,Benin,BEN,460974.799213563,533735.699722327,586714.392555254,581271.915945347,584326.569709033,592868.556801441,618273.419939538,640136.442441033,631443.486127774,634335.86853729,650639.506616456,676100.141071399,703225.293282568,..
